alert_id,assessment_id,enterprise_id,as_of,sector,district_id,prob_stress,prob_missed_repayment,rule_score,fused_score,risk_tier,tier_cutoffs,band_width,low_visibility,data_completeness,buffer_days,dscr_annual,credit_headroom,suggested_max_emi,bridge_headroom,net_buffer_days,forecast_net_90d_p10,forecast_net_90d_p50,forecast_net_90d_p90,reason_1,reason_1_contrib,reason_2,reason_2_contrib,reason_3,reason_3_contrib,fusion_weights,model_id,rule_version,raised_at,projected_shortfall,shortfall_week_of,deadline_date,expires_at,merchant_visible,exported_to_bureau,disputed_at
AL00747,AS006420,ENT0195,2025-04-30,POULTRY,3,0.00817805408851595,6.922276530724447e-06,0.8105,0.4495,AMBER,AMBER>=0.38;RED>=0.58,163023.0,False,0.875,153.9,,104400.0,4963.0,59600.0,153.9,-107894.0,-18564.0,55129.0,climate_shock,1.0,demand_trough,0.5946,margin_squeeze,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,187100.0,2025-09-27,2025-09-27,2025-07-14,True,False,
AL00748,AS006436,ENT0196,2023-11-30,HANDICRAFT,5,0.08111130773334468,0.013551245287511256,0.8737,0.517,AMBER,AMBER>=0.38;RED>=0.58,40785.0,False,0.883,24.4,0.23,200.0,10.0,7200.0,-3.2,-11274.0,12548.0,29511.0,debt_overhang,1.0,working_capital_erosion,0.7353,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,10100.0,2024-02-28,2024-02-28,2024-02-13,True,False,
AL00749,AS006439,ENT0196,2024-02-29,HANDICRAFT,5,0.09425663448458818,0.0004974051719037603,1.0,0.5924,RED,AMBER>=0.38;RED>=0.58,66490.0,False,0.898,5.6,1.08,2000.0,95.0,800.0,5.6,-24961.0,20621.0,41529.0,receivable_stretch,1.0,working_capital_erosion,1.0,demand_trough,0.7297,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,28600.0,2024-08-27,2024-08-27,2024-05-14,True,False,
AL00750,AS006451,ENT0196,2025-02-28,HANDICRAFT,5,0.0004926018494675083,6.430104353406741e-06,0.7263,0.3997,AMBER,AMBER>=0.38;RED>=0.58,36807.0,False,0.996,117.4,33.85,12700.0,604.0,900.0,117.4,-4739.0,16940.0,32068.0,receivable_stretch,1.0,demand_trough,0.7297,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-02-28,18400.0,2025-06-28,2025-06-28,2025-05-14,True,False,
AL00751,AS006465,ENT0196,2026-04-30,HANDICRAFT,5,0.0010233000610569436,1.2228063363888733e-05,0.9053,0.4984,AMBER,AMBER>=0.38;RED>=0.58,30906.0,False,1.0,122.9,,14200.0,675.0,800.0,122.9,-7448.0,11219.0,23458.0,receivable_stretch,1.0,climate_shock,0.7143,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,49600.0,2026-08-28,2026-08-28,2026-07-14,True,False,
AL00752,AS006478,ENT0197,2024-08-31,RETAIL,1,0.00017212999039152287,4.489253215716579e-06,0.7053,0.388,AMBER,AMBER>=0.38;RED>=0.58,114195.0,False,0.919,60.2,,342900.0,16302.0,45600.0,60.2,77814.0,172267.0,192009.0,margin_squeeze,0.7429,receivable_stretch,0.6364,climate_shock,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,6400.0,2024-10-30,2024-10-30,2024-11-14,True,False,
AL00753,AS006488,ENT0197,2025-06-30,RETAIL,1,8.124269897024292e-05,3.876101855264099e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,110583.0,False,0.99,61.2,,373300.0,17747.0,52800.0,61.2,-11274.0,88428.0,99309.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,13200.0,2025-08-29,2025-08-29,2025-09-13,True,False,
AL00754,AS006505,ENT0198,2024-02-29,DAIRY,1,0.8333000626647817,0.0016205918980767176,0.4421,0.6181,RED,AMBER>=0.38;RED>=0.58,108891.0,False,0.83,37.1,4.09,12500.0,594.0,18000.0,37.1,-96793.0,-25399.0,12098.0,receivable_stretch,0.3333,demand_trough,0.3243,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,166400.0,2024-06-28,2024-06-28,2024-05-14,True,False,
AL00755,AS006507,ENT0198,2024-04-30,DAIRY,1,0.9185276033966784,0.06096808227552469,0.7895,0.8476,RED,AMBER>=0.38;RED>=0.58,105211.0,False,0.828,17.2,3.02,12500.0,594.0,22100.0,17.2,-101265.0,-47447.0,3946.0,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,134000.0,2024-08-28,2024-08-28,2024-07-14,True,False,2024-05-06
AL00756,AS006509,ENT0198,2024-06-30,DAIRY,1,0.01449897839540495,0.05021934504616927,0.8421,0.4697,AMBER,AMBER>=0.38;RED>=0.58,51423.0,False,0.828,0.1,1.42,8500.0,404.0,18100.0,-10.6,-38609.0,-9357.0,12814.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,46100.0,2024-10-28,2024-10-28,2024-09-13,True,False,
AL00757,AS006511,ENT0198,2024-08-31,DAIRY,1,0.004900061830360004,0.8309909619380647,0.8632,0.477,AMBER,AMBER>=0.38;RED>=0.58,31596.0,False,0.837,-2.5,1.72,47900.0,2277.0,23700.0,-29.8,5073.0,28457.0,36669.0,margin_squeeze,1.0,working_capital_erosion,0.7353,climate_shock,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,12000.0,2024-09-30,2024-09-30,2024-11-14,True,False,
AL00758,AS006513,ENT0198,2024-10-31,DAIRY,1,0.03721478277417073,0.10240002830435166,0.7474,0.4278,AMBER,AMBER>=0.38;RED>=0.58,72678.0,False,0.849,-0.9,0.98,6000.0,285.0,12800.0,-38.5,-6961.0,44588.0,65717.0,working_capital_erosion,0.7353,debt_overhang,0.7222,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-10-31,10600.0,2025-03-30,2025-03-30,2025-01-14,True,False,
AL00759,AS006515,ENT0198,2024-12-31,DAIRY,1,0.16753960513214436,0.02330927633887869,0.6632,0.4402,AMBER,AMBER>=0.38;RED>=0.58,51974.0,False,0.841,15.4,1.06,20500.0,975.0,27000.0,-1.8,-2840.0,15546.0,49134.0,working_capital_erosion,0.7353,debt_overhang,0.7222,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-12-31,76100.0,2025-06-29,2025-06-29,2025-03-16,True,False,
AL00760,AS006518,ENT0198,2025-03-31,DAIRY,1,0.8778301523701939,0.9712011794702046,0.4316,0.6324,RED,AMBER>=0.38;RED>=0.58,68259.0,False,0.859,9.9,1.48,5700.0,271.0,13600.0,9.9,-70026.0,-32521.0,-1767.0,demand_trough,0.5946,working_capital_erosion,0.2941,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-03-31,111700.0,2025-08-28,2025-08-28,2025-06-14,True,False,
AL00761,AS006520,ENT0198,2025-05-31,DAIRY,1,0.10537097288268225,0.025918127005884598,0.8421,0.5106,AMBER,AMBER>=0.38;RED>=0.58,101975.0,False,0.86,-0.1,1.53,5700.0,271.0,20100.0,-9.0,-91736.0,-35494.0,10239.0,working_capital_erosion,1.0,debt_overhang,0.7222,margin_squeeze,0.5714,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-05-31,88600.0,2025-08-29,2025-08-29,2025-08-14,True,False,2025-06-04
AL00762,AS006522,ENT0198,2025-07-31,DAIRY,1,0.00920519664659006,0.09805867647351058,0.8105,0.4499,AMBER,AMBER>=0.38;RED>=0.58,43682.0,False,0.856,-2.0,1.33,21000.0,998.0,10700.0,-41.4,-13453.0,22177.0,30229.0,working_capital_erosion,0.7353,margin_squeeze,0.5714,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,8800.0,2025-10-29,2025-10-29,2025-10-14,True,False,
AL00763,AS006524,ENT0198,2025-09-30,DAIRY,1,0.006283262424803964,0.009892342965503344,0.6947,0.3849,AMBER,AMBER>=0.38;RED>=0.58,60890.0,False,0.874,0.7,1.07,14800.0,704.0,9100.0,-60.4,2764.0,37327.0,63654.0,working_capital_erosion,0.7353,receivable_stretch,0.3333,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-09-30,1000.0,2025-10-30,2025-10-30,2025-12-14,True,False,
AL00764,AS006527,ENT0198,2025-12-31,DAIRY,1,0.04286338112190524,9.92374996789472e-05,0.9263,0.5288,AMBER,AMBER>=0.38;RED>=0.58,67425.0,False,0.875,7.4,0.79,3700.0,176.0,15100.0,-39.9,-16481.0,45049.0,50944.0,working_capital_erosion,0.7353,demand_trough,0.5946,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-12-31,77800.0,2026-06-29,2026-06-29,2026-03-16,True,False,
AL00765,AS006530,ENT0198,2026-03-31,DAIRY,1,0.7757352404597088,0.00022110942123886054,0.6211,0.6907,RED,AMBER>=0.38;RED>=0.58,148665.0,False,0.884,3.7,0.81,600.0,29.0,22200.0,-19.3,-123585.0,-15309.0,25080.0,working_capital_erosion,0.7353,receivable_stretch,0.3333,demand_trough,0.3243,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,163000.0,2026-08-28,2026-08-28,2026-06-14,True,False,
AL00766,AS006532,ENT0198,2026-05-31,DAIRY,1,0.09048331567778937,0.0008072216856211699,1.0,0.5907,RED,AMBER>=0.38;RED>=0.58,91840.0,False,0.895,0.7,-0.27,0.0,0.0,21900.0,-37.3,-89651.0,-15638.0,2189.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,85100.0,2026-08-29,2026-08-29,2026-08-14,True,False,
AL00767,AS006534,ENT0198,2026-07-31,DAIRY,1,0.11422710956078666,0.00018987892126734107,0.6526,0.4103,AMBER,AMBER>=0.38;RED>=0.58,,False,0.891,13.3,2.08,8000.0,380.0,35300.0,-62.7,,,,margin_squeeze,0.7429,working_capital_erosion,0.7353,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-07-31,49300.0,2026-08-30,2026-08-30,2026-10-14,True,False,
AL00768,AS006538,ENT0199,2024-02-29,DAIRY,1,0.7203757166001991,9.935174507889154e-06,0.3474,0.5152,AMBER,AMBER>=0.38;RED>=0.58,32537.0,False,0.697,53.2,,7200.0,342.0,14800.0,53.2,-33577.0,-13761.0,-1040.0,receivable_stretch,0.3333,demand_trough,0.3243,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-02-29,77600.0,2024-08-27,2024-08-27,2024-05-14,True,False,
AL00769,AS006540,ENT0199,2024-04-30,DAIRY,1,0.8404863247700693,5.2376290121906304e-05,0.6842,0.7545,RED,AMBER>=0.38;RED>=0.58,58811.0,False,0.71,29.0,,6200.0,295.0,7600.0,29.0,-57797.0,-22840.0,1014.0,margin_squeeze,1.0,receivable_stretch,0.3333,climate_shock,0.2857,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-04-30,71800.0,2024-08-28,2024-08-28,2024-07-14,True,False,
AL00770,AS006542,ENT0199,2024-06-30,DAIRY,1,0.026338472638704934,9.071082883861974e-05,0.9579,0.5387,AMBER,AMBER>=0.38;RED>=0.58,19581.0,False,0.732,0.1,,14300.0,680.0,8600.0,-5.1,-10713.0,2512.0,8868.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,17100.0,2024-08-29,2024-08-29,2024-09-13,True,False,
AL00771,AS006544,ENT0199,2024-08-31,DAIRY,1,0.03327987721998642,4.43476397078714e-05,0.7684,0.4376,AMBER,AMBER>=0.38;RED>=0.58,38655.0,False,0.751,6.5,,22900.0,1089.0,12100.0,-8.4,-1831.0,20694.0,36824.0,margin_squeeze,0.7429,working_capital_erosion,0.7353,climate_shock,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,7000.0,2024-09-30,2024-09-30,2024-11-14,True,False,2024-09-12
AL00772,AS006550,ENT0199,2025-02-28,DAIRY,1,0.7362143502615983,1.7873666646236718e-05,0.1263,0.4008,AMBER,AMBER>=0.38;RED>=0.58,43250.0,False,0.798,51.0,,6100.0,290.0,16300.0,51.0,-41328.0,-17358.0,1922.0,demand_trough,0.3243,,0.0,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-02-28,82500.0,2025-07-28,2025-07-28,2025-05-14,True,False,
AL00773,AS006552,ENT0199,2025-04-30,DAIRY,1,0.8392986799522687,0.00029505495099812714,0.7789,0.8061,RED,AMBER>=0.38;RED>=0.58,62036.0,False,0.819,18.5,,2200.0,105.0,2600.0,18.5,-60564.0,-16155.0,1472.0,climate_shock,0.7143,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,83600.0,2025-10-27,2025-10-27,2025-07-14,True,False,
AL00774,AS006554,ENT0199,2025-06-30,DAIRY,1,0.026827415821613576,0.00014939757652326785,0.9579,0.5389,AMBER,AMBER>=0.38;RED>=0.58,19359.0,False,0.846,6.5,,18600.0,884.0,9800.0,1.6,-7882.0,-252.0,11477.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,13000.0,2025-07-30,2025-07-30,2025-09-13,True,False,
AL00775,AS006556,ENT0199,2025-08-31,DAIRY,1,0.030948428785644612,4.047382827284589e-05,0.7053,0.4018,AMBER,AMBER>=0.38;RED>=0.58,32176.0,False,0.862,5.5,,26900.0,1279.0,13600.0,-1.9,8273.0,30216.0,40449.0,working_capital_erosion,1.0,receivable_stretch,0.3333,margin_squeeze,0.3143,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-08-31,2000.0,2025-09-30,2025-09-30,2025-11-14,True,False,
AL00776,AS006563,ENT0199,2026-03-31,DAIRY,1,0.8757995916101203,0.0001987003422375647,0.2211,0.5157,AMBER,AMBER>=0.38;RED>=0.58,88236.0,False,0.914,38.2,,4000.0,190.0,20400.0,38.2,-88736.0,-29273.0,-500.0,demand_trough,0.3243,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-03-31,125300.0,2026-08-28,2026-08-28,2026-06-14,True,False,2026-04-04
AL00777,AS006565,ENT0199,2026-05-31,DAIRY,1,0.046222821203061044,0.00014370159542696282,0.8316,0.4782,AMBER,AMBER>=0.38;RED>=0.58,29986.0,False,0.943,0.9,,2600.0,124.0,9100.0,0.9,-33877.0,-15525.0,-3891.0,margin_squeeze,1.0,working_capital_erosion,1.0,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,46400.0,2026-10-28,2026-10-28,2026-08-14,True,False,
AL00778,AS006568,ENT0200,2023-11-30,HANDICRAFT,6,0.6471614460577358,0.011507005211550974,0.8947,0.7833,RED,AMBER>=0.38;RED>=0.58,32687.0,False,0.89,13.7,-2.05,0.0,0.0,5500.0,-27.5,1111.0,15272.0,33798.0,debt_overhang,1.0,working_capital_erosion,0.7353,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,17300.0,2024-04-28,2024-04-28,2024-02-13,True,False,
AL00779,AS006570,ENT0200,2024-01-31,HANDICRAFT,6,0.09831638487701783,0.029662228533745987,0.8316,0.5016,AMBER,AMBER>=0.38;RED>=0.58,47367.0,False,0.895,6.6,0.11,200.0,10.0,1500.0,0.7,409.0,31175.0,47776.0,working_capital_erosion,0.7353,debt_overhang,0.5833,receivable_stretch,0.3636,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-01-31,25000.0,2024-03-31,2024-03-31,2024-04-15,True,False,
AL00780,AS006575,ENT0200,2024-06-30,HANDICRAFT,6,0.13013986737222905,0.0002273650990592349,0.6316,0.4059,AMBER,AMBER>=0.38;RED>=0.58,48386.0,False,0.914,11.2,1.06,6400.0,304.0,1200.0,11.2,-37392.0,3801.0,10994.0,receivable_stretch,0.6667,working_capital_erosion,0.5588,debt_overhang,0.2778,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,36500.0,2024-09-28,2024-09-28,2024-09-13,True,False,
AL00781,AS006597,ENT0200,2026-04-30,HANDICRAFT,6,0.0015077838162774727,3.417454242942793e-05,0.8,0.4407,AMBER,AMBER>=0.38;RED>=0.58,56540.0,False,0.988,130.9,,19900.0,946.0,1100.0,130.9,-23785.0,11360.0,32755.0,climate_shock,0.7143,receivable_stretch,0.697,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-04-30,49100.0,2026-08-28,2026-08-28,2026-07-14,True,False,
AL00782,AS006621,ENT0201,2025-07-31,RETAIL,6,1.9979455867671333e-05,3.651971847812592e-06,0.6947,0.3821,AMBER,AMBER>=0.38;RED>=0.58,156007.0,False,0.851,68.2,,534800.0,25425.0,57400.0,68.2,50079.0,183251.0,206086.0,margin_squeeze,0.7429,receivable_stretch,0.6364,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,1000.0,2025-09-29,2025-09-29,2025-10-14,True,False,2025-08-03
AL00783,AS006640,ENT0202,2024-05-31,POULTRY,3,0.04772792086230066,0.012678697369022825,0.9158,0.5252,AMBER,AMBER>=0.38;RED>=0.58,134959.0,False,0.699,13.1,2.44,35400.0,1683.0,3100.0,13.1,-59889.0,4625.0,75070.0,margin_squeeze,1.0,working_capital_erosion,0.5588,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-05-31,114800.0,2024-09-28,2024-09-28,2024-08-14,True,False,
AL00784,AS006642,ENT0202,2024-07-31,POULTRY,3,0.42906451198758155,0.0012443413767370933,0.3684,0.3957,AMBER,AMBER>=0.38;RED>=0.58,127357.0,False,0.708,33.5,2.75,86200.0,4098.0,41600.0,33.5,-105019.0,-27652.0,22338.0,margin_squeeze,0.7429,working_capital_erosion,0.2647,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-07-31,161800.0,2024-12-28,2024-12-28,2024-10-14,True,False,
AL00785,AS006651,ENT0202,2025-04-30,POULTRY,3,0.01695213172579877,4.425939692772468e-05,0.8105,0.4534,AMBER,AMBER>=0.38;RED>=0.58,103987.0,False,0.748,170.1,1.93,44600.0,2120.0,0.0,170.1,-36194.0,-9407.0,67793.0,climate_shock,1.0,demand_trough,0.5946,margin_squeeze,0.5714,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-04-30,106800.0,2025-08-28,2025-08-28,2025-07-14,True,False,
AL00786,AS006653,ENT0202,2025-06-30,POULTRY,3,0.7949912357614614,0.0015720804476415243,0.6,0.6877,RED,AMBER>=0.38;RED>=0.58,175443.0,False,0.767,90.1,2.0,36100.0,1716.0,0.0,90.1,-82467.0,-7581.0,92976.0,margin_squeeze,1.0,demand_trough,0.5946,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-06-30,126300.0,2025-10-28,2025-10-28,2025-09-13,True,False,
AL00787,AS006655,ENT0202,2025-08-31,POULTRY,3,0.00880848206217936,0.0025659568911810715,0.8421,0.4671,AMBER,AMBER>=0.38;RED>=0.58,128833.0,False,0.779,-1.4,2.47,25100.0,1193.0,1400.0,-1.4,-36972.0,31983.0,91861.0,margin_squeeze,1.0,working_capital_erosion,1.0,receivable_stretch,0.3333,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-08-31,64600.0,2025-12-29,2025-12-29,2025-11-14,True,False,2025-09-04
AL00788,AS006664,ENT0202,2026-05-31,POULTRY,3,0.08795790228944927,0.0004968520478438307,0.6947,0.4217,AMBER,AMBER>=0.38;RED>=0.58,150736.0,False,0.826,92.8,,36700.0,1745.0,0.0,92.8,-82096.0,-13882.0,68640.0,margin_squeeze,1.0,demand_trough,0.5946,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-05-31,122000.0,2026-09-28,2026-09-28,2026-08-14,True,False,
AL00789,AS006667,ENT0203,2023-11-30,POULTRY,6,0.22017286056384508,0.0014779733438389485,0.6421,0.4522,AMBER,AMBER>=0.38;RED>=0.58,241326.0,True,0.4,10.6,0.32,1000.0,48.0,28800.0,-2.9,-94126.0,39240.0,147200.0,debt_overhang,1.0,working_capital_erosion,0.7353,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2023-11-30,83200.0,2024-02-28,2024-02-28,2024-02-13,True,False,
AL00790,AS006674,ENT0203,2024-06-30,POULTRY,6,0.8035407299576235,0.00048200119805948295,0.5895,0.6858,RED,AMBER>=0.38;RED>=0.58,198051.0,True,0.418,62.3,2.1,10600.0,504.0,0.0,62.3,-155904.0,-48709.0,42147.0,margin_squeeze,1.0,demand_trough,0.3243,working_capital_erosion,0.2647,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-06-30,155500.0,2024-12-27,2024-12-27,2024-09-13,True,False,
AL00791,AS006676,ENT0203,2024-08-31,POULTRY,6,0.09848712659719465,0.11408959906364655,0.8421,0.5075,AMBER,AMBER>=0.38;RED>=0.58,110304.0,True,0.427,0.3,1.56,14700.0,699.0,3200.0,-6.0,-25721.0,13048.0,84583.0,margin_squeeze,1.0,working_capital_erosion,1.0,debt_overhang,0.3056,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-08-31,81500.0,2025-01-28,2025-01-28,2024-11-14,True,False,
AL00792,AS006678,ENT0203,2024-10-31,POULTRY,6,0.41696585591355934,0.0033732955709256177,0.3789,0.396,AMBER,AMBER>=0.38;RED>=0.58,256660.0,True,0.426,12.9,2.36,54700.0,2601.0,23200.0,0.7,-135545.0,23230.0,121115.0,working_capital_erosion,0.7353,debt_overhang,0.3056,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-10-31,130500.0,2025-03-30,2025-03-30,2025-01-14,True,False,
AL00793,AS006680,ENT0203,2024-12-31,POULTRY,6,0.5370103755397877,0.0026310018180083316,0.6842,0.618,RED,AMBER>=0.38;RED>=0.58,108230.0,True,0.429,7.7,0.84,11700.0,556.0,24900.0,-9.9,-37615.0,20367.0,70615.0,working_capital_erosion,1.0,debt_overhang,0.5833,demand_trough,0.2703,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2024-12-31,142600.0,2025-06-29,2025-06-29,2025-03-16,True,False,
AL00794,AS006683,ENT0203,2025-03-31,POULTRY,6,0.7700236301121319,0.07692625270176327,0.4842,0.6128,RED,AMBER>=0.38;RED>=0.58,142130.0,True,0.432,17.8,0.74,2400.0,114.0,33100.0,-1.6,-119630.0,-39827.0,22500.0,working_capital_erosion,0.7353,debt_overhang,0.5833,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-03-31,224200.0,2025-08-28,2025-08-28,2025-06-14,True,False,
AL00795,AS006685,ENT0203,2025-05-31,POULTRY,6,0.7486731443913522,0.9882078531840808,1.0,0.8869,RED,AMBER>=0.38;RED>=0.58,120959.0,True,0.431,6.4,0.25,800.0,38.0,23000.0,-17.0,-120570.0,-57401.0,389.0,margin_squeeze,1.0,working_capital_erosion,1.0,demand_trough,0.5946,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-05-31,198900.0,2025-10-28,2025-10-28,2025-08-14,True,False,
AL00796,AS006687,ENT0203,2025-07-31,POULTRY,6,0.2262235287102775,0.9614397344698826,1.0,0.6518,RED,AMBER>=0.38;RED>=0.58,99433.0,True,0.434,8.2,0.09,200.0,10.0,6800.0,-152.0,-44331.0,-37485.0,55102.0,debt_overhang,1.0,margin_squeeze,0.7429,working_capital_erosion,0.7353,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-07-31,85800.0,2025-12-28,2025-12-28,2025-10-14,True,False,
AL00797,AS006689,ENT0203,2025-09-30,POULTRY,6,0.16679221791130616,0.5241401239026435,1.0,0.6251,RED,AMBER>=0.38;RED>=0.58,154942.0,True,0.442,-1.5,-0.0,0.0,0.0,0.0,-231.4,-51967.0,25578.0,102975.0,margin_squeeze,1.0,debt_overhang,1.0,working_capital_erosion,0.7353,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-09-30,75400.0,2026-03-29,2026-03-29,2025-12-14,True,False,2025-10-07
AL00798,AS006691,ENT0203,2025-11-30,POULTRY,6,0.029256373173991716,0.0009662103643165344,0.7368,0.4184,AMBER,AMBER>=0.38;RED>=0.58,90397.0,True,0.444,-3.1,-0.53,0.0,0.0,7400.0,-89.5,-3553.0,43426.0,86844.0,debt_overhang,1.0,working_capital_erosion,0.7353,margin_squeeze,0.2571,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2025-11-30,39400.0,2026-04-29,2026-04-29,2026-02-13,True,False,
AL00799,AS006693,ENT0203,2026-01-31,POULTRY,6,0.32533426518792075,0.002012130713939236,0.4842,0.4127,AMBER,AMBER>=0.38;RED>=0.58,177179.0,True,0.445,12.6,0.39,2900.0,138.0,28300.0,-63.2,-100625.0,1402.0,76554.0,working_capital_erosion,0.7353,debt_overhang,0.5833,,0.0,"{""model"": 0.45, ""rule"": 0.55}",hgb_stress_v1.2,rules_v1.2_18rules,2026-01-31,124700.0,2026-06-30,2026-06-30,2026-04-16,True,False,
